time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0000000000000013,-0.9158565885410787,-0.12810840756626163,13.989085880293091,0.07987058742530273,0.17621376671185285,0.0,-1.6574920589349211,0.09666702950360617,3.599553666308016,0.18529897241414556,0.10184731473123133,0.0,451.5124195097226,452.3029028667256,449.6854734676985,450.5742055552993
2.1000000000000014,-1.0930436151874297,-0.11316873528765004,14.36246803567848,0.0978057274678843,0.18418981881526797,0.0,-1.8877317406549012,0.20553898506792012,3.865498950108122,0.1698570816885626,0.035744310483114675,0.0,475.0789563196659,472.0323715269517,474.47263207089156,473.7895613409937
2.2000000000000015,-1.2932437410428888,-0.08649636334250714,14.759845850168864,0.11488077691454279,0.18740356581003237,0.0,-2.1167231583083743,0.33097500465547053,4.07982328448085,0.17207515027906975,0.026516051831135864,0.0,467.87823562224276,467.44725009808985,466.7851477481814,466.91542713853573
2.3000000000000016,-1.5154467375314256,-0.04697161663706785,15.172565156145032,0.13156069046018004,0.19210915431314746,0.0,-2.3280374559919594,0.46226673806501,4.173003244301839,0.15843925784977872,0.07255299806798064,0.0,445.36659697111196,447.62169472237855,447.7430600532973,447.10324025105336
2.4000000000000017,-1.7578343951654385,0.00566530083391392,15.58786794199973,0.14804526282529906,0.19779693092127992,0.0,-2.520793947699339,0.5928774257045663,4.132321094561246,0.17384114497799316,0.028539561473851338,0.0,422.96510801101624,420.68672719281676,422.12496340373156,422.94915241017446
2.5000000000000018,-2.0201947130988804,0.07245814073729474,16.000973782852753,0.16548067624481178,0.19910844428268515,0.0,-2.726828759895293,0.7456179901292515,4.128819833038597,0.1751176751458019,-0.014693558950331016,0.0,432.19528917879,430.00319731626035,430.2475612997568,430.3427476545051
2.600000000000002,-2.305080340749113,0.15690700461184717,16.422528829071215,0.1826788569979314,0.1964385147757577,0.0,-2.970370899693302,0.9462368724396477,4.299995313464543,0.16712997952207012,-0.04737281373619314,0.0,468.04001421169465,466.5110859433515,464.8984532974161,464.5497168633337
2.700000000000002,-2.6143017180486607,0.26247557435955654,16.86145607459688,0.19885210815355592,0.19213597485743428,0.0,-3.2131733848682082,1.1677944958778432,4.476170818835789,0.15316770665062937,-0.03678744398968814,0.0,469.0393109482783,469.5314331185018,470.1852955339226,469.5590550656478
2.800000000000002,-2.9444787855127417,0.38780650965551305,17.30169742230908,0.21509554504920203,0.18937648740909374,0.0,-3.3904262067777986,1.3410593830975137,4.328819235653681,0.1751018361857251,-0.014996641199786998,0.0,407.7359857705966,408.9022590328282,406.02685254598384,407.2336877172593
2.900000000000002,-3.2939163200356476,0.5328730186405364,17.734819297648418,0.23110125205591814,0.1884680853152867,0.0,-3.598370740508227,1.5626426631855965,4.332282188105006,0.13314414991877657,-0.0007242040710716846,0.0,438.67804480807985,439.38876982511925,439.9603231351903,437.8950217744736
3.000000000000002,-3.6638168561487983,0.7003045725346203,18.16595033192888,0.24395861392191787,0.1902483156482626,0.0,-3.800122470934838,1.7877259477337166,4.289308911706237,0.12138449485946295,0.04119653616900243,0.0,430.71915710958734,432.8415391402441,430.89631923873105,430.3150118482633
3.1000000000000023,-4.055677578073391,0.8927476138567445,18.60035373365713,0.25463852065052706,0.19391548039653372,0.0,-4.0377685426335255,2.0624385296768484,4.396228472463526,0.08084677836648838,0.029547754885539224,0.0,462.6848825149256,462.1347773680273,463.5749734163117,461.6688533932351
3.2000000000000024,-4.471595231913463,1.1131209691405608,19.04518656764055,0.2619681791711512,0.19520256033075878,0.0,-4.280942548954447,2.3456537288408335,4.498089245191276,0.06099727284607205,-0.0177327096595011,0.0,465.0062066141081,462.7782798457613,465.44563540263306,464.5163704844106
3.3000000000000025,-4.910637564540699,1.3603492287733248,19.49347634021701,0.2679434124936382,0.19367653815196118,0.0,-4.500022453145666,2.599444321450518,4.4667902766576315,0.057861722749099495,-0.011644419427474965,0.0,440.9557102005181,441.2575283282667,440.3345716179335,440.1814328187401
3.4000000000000026,-5.373160257276649,1.63517548051294,19.945827672728985,0.2734866684479824,0.19329137411852937,0.0,-4.750435695157305,2.8972398570571727,4.577880773571394,0.05169622364923829,0.0069721155009755545,0.0,468.7059482977703,469.5734554264289,470.9459011597328,470.66151214235487
3.5000000000000027,-5.860021540500477,1.938795050316459,20.404914181943237,0.28019175389473006,0.19450380400144063,0.0,-4.987222776852946,3.1754715505220092,4.602077511404113,0.08695714531425675,0.01946241938265551,0.0,456.3633767315161,456.9611733103361,454.42394248550715,456.1202385211453
3.6000000000000028,-6.370961634792067,2.270729415685586,20.867030098303022,0.2893015195747406,0.19656141987547038,0.0,-5.232131010570472,3.4638466174669578,4.638008195567616,0.09704671035004106,0.022227414468322066,0.0,460.56810220842635,460.69928853130017,460.3731348327026,460.8586159850325
3.700000000000003,-6.90647771068246,2.6315708433079705,21.331571081250292,0.29992587590774455,0.1992950148023569,0.0,-5.478866317871981,3.753760334064344,4.650550897998868,0.11883370337732521,0.03461340690166782,0.0,457.90808139445244,458.49917856223635,458.91898260636515,459.96506290358866
